Random seed: "--seed={ 0xe0b55206, 0x2d753027, 0xe4e071ba, 0x95eae222, 0x2e030bba, 0x7126a020, 0xd34875e8, 0x9db04630, 0xc48eda55, 0xd0e42016, 0xff057a18, 0x1b9242a2 }"
# variant=lvl1 response_length=126 max_candidates=0
pair,candidate_space,candidate_space_overflow,candidates,responses,odd_degree,even_degree,invalid,odd_percent,complete
4984,315,0,315,60,24,36,0,40.00000000,1
4985,225,0,225,64,24,40,0,37.50000000,1
4986,135,0,135,76,34,42,0,44.73684211,1
4987,315,0,315,62,20,42,0,32.25806452,1
4988,135,0,135,60,22,38,0,36.66666667,1
4989,135,0,135,62,20,42,0,32.25806452,1
4990,315,0,315,62,18,44,0,29.03225806,1
4991,315,0,315,62,18,44,0,29.03225806,1
4992,225,0,225,66,24,42,0,36.36363636,1
4993,375,0,375,52,16,36,0,30.76923077,1
4994,225,0,225,58,20,38,0,34.48275862,1
4995,135,0,135,64,28,36,0,43.75000000,1
4996,225,0,225,64,24,40,0,37.50000000,1
4997,225,0,225,66,22,44,0,33.33333333,1
4998,225,0,225,60,22,38,0,36.66666667,1
4999,243,0,243,58,30,28,0,51.72413793,1
5000,105,0,105,50,22,28,0,44.00000000,1
5001,375,0,375,68,28,40,0,41.17647059,1
5002,495,0,495,46,4,42,0,8.69565217,1
5003,225,0,225,64,22,42,0,34.37500000,1
5004,225,0,225,62,28,34,0,45.16129032,1
5005,375,0,375,58,26,32,0,44.82758621,1
5006,135,0,135,62,26,36,0,41.93548387,1
5007,175,0,175,86,24,62,0,27.90697674,1
5008,225,0,225,64,22,42,0,34.37500000,1
5009,225,0,225,64,26,38,0,40.62500000,1
5010,243,0,243,70,24,46,0,34.28571429,1
5011,189,0,189,46,10,36,0,21.73913043,1
5012,225,0,225,66,30,36,0,45.45454545,1
5013,135,0,135,64,32,32,0,50.00000000,1
5014,189,0,189,68,26,42,0,38.23529412,1
5015,315,0,315,56,22,34,0,39.28571429,1
5016,225,0,225,58,14,44,0,24.13793103,1
5017,189,0,189,68,24,44,0,35.29411765,1
5018,405,0,405,60,14,46,0,23.33333333,1
5019,225,0,225,62,20,42,0,32.25806452,1
5020,189,0,189,68,24,44,0,35.29411765,1
5021,225,0,225,68,24,44,0,35.29411765,1
5022,315,0,315,68,24,44,0,35.29411765,1
5023,147,0,147,64,32,32,0,50.00000000,1
5024,189,0,189,72,26,46,0,36.11111111,1
5025,375,0,375,56,18,38,0,32.14285714,1
5026,243,0,243,66,22,44,0,33.33333333,1
5027,441,0,441,56,16,40,0,28.57142857,1
5028,135,0,135,64,22,42,0,34.37500000,1
5029,189,0,189,72,26,46,0,36.11111111,1
5030,225,0,225,72,24,48,0,33.33333333,1
5031,225,0,225,78,32,46,0,41.02564103,1
5032,225,0,225,54,20,34,0,37.03703704,1
5033,225,0,225,56,16,40,0,28.57142857,1
5034,375,0,375,66,30,36,0,45.45454545,1
5035,225,0,225,54,16,38,0,29.62962963,1
5036,135,0,135,66,26,40,0,39.39393939,1
5037,225,0,225,62,22,40,0,35.48387097,1
5038,135,0,135,62,22,40,0,35.48387097,1
5039,225,0,225,60,18,42,0,30.00000000,1
5040,135,0,135,70,28,42,0,40.00000000,1
5041,225,0,225,64,28,36,0,43.75000000,1
5042,189,0,189,66,26,40,0,39.39393939,1
5043,135,0,135,66,28,38,0,42.42424242,1
5044,225,0,225,58,26,32,0,44.82758621,1
5045,441,0,441,56,18,38,0,32.14285714,1
5046,225,0,225,64,28,36,0,43.75000000,1
5047,189,0,189,72,28,44,0,38.88888889,1
5048,225,0,225,60,18,42,0,30.00000000,1
5049,225,0,225,64,28,36,0,43.75000000,1
5050,225,0,225,70,28,42,0,40.00000000,1
5051,225,0,225,60,24,36,0,40.00000000,1
5052,135,0,135,64,22,42,0,34.37500000,1
5053,225,0,225,70,24,46,0,34.28571429,1
5054,315,0,315,60,16,44,0,26.66666667,1
5055,375,0,375,58,18,40,0,31.03448276,1
5056,225,0,225,66,24,42,0,36.36363636,1
5057,225,0,225,64,22,42,0,34.37500000,1
5058,375,0,375,54,28,26,0,51.85185185,1
5059,225,0,225,60,32,28,0,53.33333333,1
5060,189,0,189,60,30,30,0,50.00000000,1
5061,135,0,135,64,24,40,0,37.50000000,1
5062,105,0,105,62,16,46,0,25.80645161,1
5063,297,0,297,52,14,38,0,26.92307692,1
5064,375,0,375,58,22,36,0,37.93103448,1
5065,125,0,125,60,12,48,0,20.00000000,1
5066,135,0,135,58,14,44,0,24.13793103,1
5067,207,0,207,166,44,122,0,26.50602410,1
5068,225,0,225,70,24,46,0,34.28571429,1
5069,315,0,315,54,14,40,0,25.92592593,1
5070,147,0,147,64,32,32,0,50.00000000,1
5071,375,0,375,64,20,44,0,31.25000000,1
5072,375,0,375,64,24,40,0,37.50000000,1
5073,243,0,243,64,26,38,0,40.62500000,1
5074,135,0,135,60,26,34,0,43.33333333,1
5075,135,0,135,68,24,44,0,35.29411765,1
5076,225,0,225,60,26,34,0,43.33333333,1
5077,189,0,189,56,28,28,0,50.00000000,1
5078,315,0,315,60,26,34,0,43.33333333,1
5079,225,0,225,58,22,36,0,37.93103448,1
5080,315,0,315,62,28,34,0,45.16129032,1
5081,225,0,225,64,24,40,0,37.50000000,1
5082,225,0,225,68,24,44,0,35.29411765,1
5083,225,0,225,58,20,38,0,34.48275862,1
5084,189,0,189,62,28,34,0,45.16129032,1
5085,225,0,225,58,20,38,0,34.48275862,1
5086,135,0,135,68,26,42,0,38.23529412,1
5087,125,0,125,68,16,52,0,23.52941176,1
5088,315,0,315,64,20,44,0,31.25000000,1
5089,225,0,225,60,30,30,0,50.00000000,1
5090,189,0,189,64,26,38,0,40.62500000,1
5091,315,0,315,66,24,42,0,36.36363636,1
5092,189,0,189,66,24,42,0,36.36363636,1
5093,375,0,375,64,22,42,0,34.37500000,1
5094,225,0,225,60,22,38,0,36.66666667,1
5095,135,0,135,64,22,42,0,34.37500000,1
5096,189,0,189,52,24,28,0,46.15384615,1
5097,243,0,243,68,26,42,0,38.23529412,1
5098,315,0,315,64,26,38,0,40.62500000,1
5099,375,0,375,58,22,36,0,37.93103448,1
5100,225,0,225,58,22,36,0,37.93103448,1
5101,135,0,135,58,22,36,0,37.93103448,1
5102,315,0,315,62,22,40,0,35.48387097,1
5103,135,0,135,62,32,30,0,51.61290323,1
5104,375,0,375,60,26,34,0,43.33333333,1
5105,315,0,315,56,16,40,0,28.57142857,1
5106,275,0,275,186,50,136,0,26.88172043,1
5107,225,0,225,62,20,42,0,32.25806452,1
5108,225,0,225,66,24,42,0,36.36363636,1
5109,225,0,225,64,24,40,0,37.50000000,1
5110,225,0,225,56,26,30,0,46.42857143,1
5111,225,0,225,58,28,30,0,48.27586207,1
5112,225,0,225,58,22,36,0,37.93103448,1
5113,135,0,135,58,22,36,0,37.93103448,1
5114,225,0,225,52,12,40,0,23.07692308,1
5115,135,0,135,64,20,44,0,31.25000000,1
5116,225,0,225,62,20,42,0,32.25806452,1
5117,351,0,351,64,34,30,0,53.12500000,1
5118,135,0,135,62,24,38,0,38.70967742,1
5119,135,0,135,66,26,40,0,39.39393939,1
5120,225,0,225,72,28,44,0,38.88888889,1
5121,315,0,315,50,16,34,0,32.00000000,1
5122,135,0,135,56,22,34,0,39.28571429,1
5123,135,0,135,64,30,34,0,46.87500000,1
5124,225,0,225,66,26,40,0,39.39393939,1
5125,225,0,225,62,28,34,0,45.16129032,1
5126,147,0,147,84,24,60,0,28.57142857,1
5127,405,0,405,54,12,42,0,22.22222222,1
5128,105,0,105,62,20,42,0,32.25806452,1
5129,375,0,375,56,16,40,0,28.57142857,1
5130,225,0,225,64,26,38,0,40.62500000,1
5131,315,0,315,64,24,40,0,37.50000000,1
5132,225,0,225,62,14,48,0,22.58064516,1
5133,375,0,375,62,28,34,0,45.16129032,1
5134,225,0,225,68,28,40,0,41.17647059,1
5135,165,0,165,54,18,36,0,33.33333333,1
5136,105,0,105,60,30,30,0,50.00000000,1
5137,189,0,189,76,36,40,0,47.36842105,1
5138,51,0,51,44,0,44,0,0.00000000,1
5139,225,0,225,66,28,38,0,42.42424242,1
5140,225,0,225,68,28,40,0,41.17647059,1
5141,189,0,189,58,14,44,0,24.13793103,1
5142,225,0,225,64,26,38,0,40.62500000,1
5143,375,0,375,52,18,34,0,34.61538462,1
5144,189,0,189,116,30,86,0,25.86206897,1
5145,125,0,125,64,18,46,0,28.12500000,1
5146,225,0,225,62,26,36,0,41.93548387,1
5147,189,0,189,50,24,26,0,48.00000000,1
5148,315,0,315,130,62,68,0,47.69230769,1
5149,225,0,225,64,24,40,0,37.50000000,1
5150,225,0,225,68,26,42,0,38.23529412,1
5151,225,0,225,62,18,44,0,29.03225806,1
5152,105,0,105,64,28,36,0,43.75000000,1
5153,189,0,189,56,32,24,0,57.14285714,1
5154,225,0,225,56,24,32,0,42.85714286,1
5155,135,0,135,60,26,34,0,43.33333333,1
5156,225,0,225,62,26,36,0,41.93548387,1
5157,225,0,225,50,26,24,0,52.00000000,1
5158,225,0,225,54,22,32,0,40.74074074,1
5159,225,0,225,64,22,42,0,34.37500000,1
5160,175,0,175,58,14,44,0,24.13793103,1
5161,243,0,243,60,24,36,0,40.00000000,1
5162,315,0,315,60,30,30,0,50.00000000,1
5163,225,0,225,54,16,38,0,29.62962963,1
5164,315,0,315,38,24,14,0,63.15789474,1
5165,225,0,225,58,20,38,0,34.48275862,1
5166,99,0,99,48,12,36,0,25.00000000,1
5167,225,0,225,62,26,36,0,41.93548387,1
5168,189,0,189,60,26,34,0,43.33333333,1
5169,135,0,135,60,24,36,0,40.00000000,1
5170,375,0,375,54,16,38,0,29.62962963,1
5171,245,0,245,70,40,30,0,57.14285714,1
5172,189,0,189,68,28,40,0,41.17647059,1
5173,135,0,135,64,26,38,0,40.62500000,1
5174,315,0,315,52,14,38,0,26.92307692,1
5175,225,0,225,56,28,28,0,50.00000000,1
5176,225,0,225,62,24,38,0,38.70967742,1
5177,75,0,75,56,16,40,0,28.57142857,1
5178,315,0,315,52,12,40,0,23.07692308,1
5179,375,0,375,58,24,34,0,41.37931034,1
5180,315,0,315,64,24,40,0,37.50000000,1
5181,819,0,819,414,204,210,0,49.27536232,1
5182,225,0,225,64,22,42,0,34.37500000,1
5183,405,0,405,54,18,36,0,33.33333333,1
5184,135,0,135,64,26,38,0,40.62500000,1
5185,135,0,135,64,28,36,0,43.75000000,1
5186,225,0,225,66,24,42,0,36.36363636,1
5187,225,0,225,66,22,44,0,33.33333333,1
5188,225,0,225,64,26,38,0,40.62500000,1
5189,189,0,189,56,18,38,0,32.14285714,1
5190,105,0,105,54,24,30,0,44.44444444,1
5191,189,0,189,64,28,36,0,43.75000000,1
5192,225,0,225,58,22,36,0,37.93103448,1
5193,225,0,225,62,18,44,0,29.03225806,1
5194,273,0,273,140,32,108,0,22.85714286,1
5195,375,0,375,64,22,42,0,34.37500000,1
5196,225,0,225,62,28,34,0,45.16129032,1
5197,225,0,225,66,26,40,0,39.39393939,1
5198,135,0,135,60,22,38,0,36.66666667,1
5199,375,0,375,64,22,42,0,34.37500000,1
5200,375,0,375,58,28,30,0,48.27586207,1
5201,135,0,135,70,38,32,0,54.28571429,1
5202,441,0,441,54,20,34,0,37.03703704,1
5203,135,0,135,64,26,38,0,40.62500000,1
5204,225,0,225,60,22,38,0,36.66666667,1
5205,225,0,225,56,26,30,0,46.42857143,1
5206,315,0,315,58,20,38,0,34.48275862,1
5207,189,0,189,60,24,36,0,40.00000000,1
5208,225,0,225,66,24,42,0,36.36363636,1
5209,225,0,225,58,18,40,0,31.03448276,1
5210,225,0,225,64,24,40,0,37.50000000,1
5211,189,0,189,64,22,42,0,34.37500000,1
5212,225,0,225,72,32,40,0,44.44444444,1
5213,225,0,225,64,24,40,0,37.50000000,1
5214,225,0,225,70,24,46,0,34.28571429,1
5215,315,0,315,64,24,40,0,37.50000000,1
5216,225,0,225,62,26,36,0,41.93548387,1
5217,153,0,153,78,40,38,0,51.28205128,1
5218,135,0,135,66,28,38,0,42.42424242,1
5219,225,0,225,54,26,28,0,48.14814815,1
5220,225,0,225,62,28,34,0,45.16129032,1
5221,135,0,135,62,22,40,0,35.48387097,1
5222,125,0,125,54,30,24,0,55.55555556,1
5223,375,0,375,66,20,46,0,30.30303030,1
5224,135,0,135,60,26,34,0,43.33333333,1
5225,189,0,189,66,20,46,0,30.30303030,1
5226,105,0,105,60,26,34,0,43.33333333,1
5227,225,0,225,62,24,38,0,38.70967742,1
5228,225,0,225,64,28,36,0,43.75000000,1
5229,225,0,225,62,22,40,0,35.48387097,1
5230,225,0,225,62,22,40,0,35.48387097,1
5231,225,0,225,58,24,34,0,41.37931034,1
5232,225,0,225,64,22,42,0,34.37500000,1
5233,135,0,135,74,18,56,0,24.32432432,1
5234,375,0,375,64,24,40,0,37.50000000,1
5235,175,0,175,62,36,26,0,58.06451613,1
5236,125,0,125,68,18,50,0,26.47058824,1
5237,225,0,225,68,26,42,0,38.23529412,1
5238,135,0,135,64,22,42,0,34.37500000,1
5239,315,0,315,64,24,40,0,37.50000000,1
5240,225,0,225,66,24,42,0,36.36363636,1
5241,225,0,225,68,24,44,0,35.29411765,1
5242,189,0,189,72,28,44,0,38.88888889,1
5243,147,0,147,60,18,42,0,30.00000000,1
5244,225,0,225,60,20,40,0,33.33333333,1
5245,135,0,135,66,22,44,0,33.33333333,1
5246,225,0,225,62,22,40,0,35.48387097,1
5247,375,0,375,56,20,36,0,35.71428571,1
5248,57,0,57,48,0,48,0,0.00000000,1
5249,105,0,105,62,16,46,0,25.80645161,1
5250,225,0,225,60,24,36,0,40.00000000,1
5251,315,0,315,58,18,40,0,31.03448276,1
5252,225,0,225,66,30,36,0,45.45454545,1
5253,225,0,225,62,22,40,0,35.48387097,1
5254,225,0,225,64,28,36,0,43.75000000,1
5255,225,0,225,66,24,42,0,36.36363636,1
5256,135,0,135,62,24,38,0,38.70967742,1
5257,225,0,225,56,16,40,0,28.57142857,1
5258,375,0,375,60,26,34,0,43.33333333,1
5259,315,0,315,60,28,32,0,46.66666667,1
5260,225,0,225,66,28,38,0,42.42424242,1
5261,297,0,297,62,14,48,0,22.58064516,1
5262,189,0,189,66,28,38,0,42.42424242,1
5263,225,0,225,60,24,36,0,40.00000000,1
5264,225,0,225,68,26,42,0,38.23529412,1
5265,135,0,135,60,26,34,0,43.33333333,1
5266,189,0,189,60,26,34,0,43.33333333,1
5267,375,0,375,52,12,40,0,23.07692308,1
5268,375,0,375,62,26,36,0,41.93548387,1
5269,225,0,225,62,28,34,0,45.16129032,1
5270,441,0,441,58,14,44,0,24.13793103,1
5271,189,0,189,68,26,42,0,38.23529412,1
5272,225,0,225,60,24,36,0,40.00000000,1
5273,225,0,225,60,22,38,0,36.66666667,1
5274,225,0,225,60,24,36,0,40.00000000,1
5275,225,0,225,60,28,32,0,46.66666667,1
5276,225,0,225,72,32,40,0,44.44444444,1
5277,375,0,375,64,30,34,0,46.87500000,1
5278,315,0,315,66,24,42,0,36.36363636,1
5279,315,0,315,60,16,44,0,26.66666667,1
5280,147,0,147,70,16,54,0,22.85714286,1
5281,175,0,175,52,16,36,0,30.76923077,1
5282,189,0,189,64,24,40,0,37.50000000,1
5283,225,0,225,58,18,40,0,31.03448276,1
5284,195,0,195,112,24,88,0,21.42857143,1
5285,315,0,315,54,28,26,0,51.85185185,1
5286,225,0,225,64,22,42,0,34.37500000,1
5287,315,0,315,52,10,42,0,19.23076923,1
5288,225,0,225,62,24,38,0,38.70967742,1
5289,375,0,375,50,24,26,0,48.00000000,1
5290,315,0,315,62,28,34,0,45.16129032,1
5291,147,0,147,84,20,64,0,23.80952381,1
5292,135,0,135,62,18,44,0,29.03225806,1
5293,135,0,135,64,24,40,0,37.50000000,1
5294,165,0,165,66,20,46,0,30.30303030,1
5295,225,0,225,70,32,38,0,45.71428571,1
5296,225,0,225,66,14,52,0,21.21212121,1
5297,105,0,105,58,28,30,0,48.27586207,1
5298,225,0,225,58,18,40,0,31.03448276,1
5299,225,0,225,72,28,44,0,38.88888889,1
5300,315,0,315,52,20,32,0,38.46153846,1
5301,375,0,375,58,26,32,0,44.82758621,1
5302,225,0,225,58,26,32,0,44.82758621,1
5303,225,0,225,62,20,42,0,32.25806452,1
5304,225,0,225,70,24,46,0,34.28571429,1
5305,243,0,243,68,24,44,0,35.29411765,1
5306,135,0,135,100,30,70,0,30.00000000,1
5307,225,0,225,66,22,44,0,33.33333333,1
5308,225,0,225,60,24,36,0,40.00000000,1
5309,225,0,225,56,20,36,0,35.71428571,1
5310,315,0,315,58,22,36,0,37.93103448,1
5311,225,0,225,66,22,44,0,33.33333333,1
5312,135,0,135,58,24,34,0,41.37931034,1
5313,375,0,375,56,10,46,0,17.85714286,1
5314,225,0,225,62,24,38,0,38.70967742,1
5315,135,0,135,62,28,34,0,45.16129032,1
5316,175,0,175,58,12,46,0,20.68965517,1
5317,225,0,225,58,24,34,0,41.37931034,1
5318,225,0,225,62,26,36,0,41.93548387,1
5319,375,0,375,54,28,26,0,51.85185185,1
5320,315,0,315,64,36,28,0,56.25000000,1
5321,135,0,135,66,34,32,0,51.51515152,1
5322,225,0,225,70,24,46,0,34.28571429,1
5323,315,0,315,70,28,42,0,40.00000000,1
5324,225,0,225,60,26,34,0,43.33333333,1
5325,405,0,405,44,16,28,0,36.36363636,1
5326,189,0,189,68,28,40,0,41.17647059,1
5327,351,0,351,62,20,42,0,32.25806452,1
5328,135,0,135,58,26,32,0,44.82758621,1
5329,225,0,225,56,24,32,0,42.85714286,1
5330,225,0,225,62,24,38,0,38.70967742,1
5331,375,0,375,64,24,40,0,37.50000000,1
5332,315,0,315,58,16,42,0,27.58620690,1
5333,147,0,147,70,36,34,0,51.42857143,1
5334,375,0,375,52,26,26,0,50.00000000,1
5335,315,0,315,60,26,34,0,43.33333333,1
5336,225,0,225,62,22,40,0,35.48387097,1
5337,225,0,225,54,22,32,0,40.74074074,1
5338,225,0,225,62,22,40,0,35.48387097,1
5339,135,0,135,64,22,42,0,34.37500000,1
5340,225,0,225,62,22,40,0,35.48387097,1
5341,315,0,315,66,26,40,0,39.39393939,1
5342,243,0,243,66,28,38,0,42.42424242,1
5343,225,0,225,64,24,40,0,37.50000000,1
5344,225,0,225,58,26,32,0,44.82758621,1
5345,105,0,105,56,30,26,0,53.57142857,1
5346,315,0,315,52,26,26,0,50.00000000,1
5347,225,0,225,60,26,34,0,43.33333333,1
5348,315,0,315,64,20,44,0,31.25000000,1
5349,135,0,135,62,30,32,0,48.38709677,1
5350,375,0,375,64,24,40,0,37.50000000,1
5351,225,0,225,58,28,30,0,48.27586207,1
5352,225,0,225,64,24,40,0,37.50000000,1
5353,375,0,375,54,20,34,0,37.03703704,1
5354,525,0,525,44,22,22,0,50.00000000,1
5355,135,0,135,62,24,38,0,38.70967742,1
5356,225,0,225,60,14,46,0,23.33333333,1
5357,315,0,315,62,22,40,0,35.48387097,1
5358,175,0,175,64,32,32,0,50.00000000,1
5359,225,0,225,68,26,42,0,38.23529412,1
5360,225,0,225,68,26,42,0,38.23529412,1
5361,243,0,243,100,50,50,0,50.00000000,1
5362,189,0,189,66,26,40,0,39.39393939,1
5363,135,0,135,66,26,40,0,39.39393939,1
5364,225,0,225,62,20,42,0,32.25806452,1
5365,225,0,225,70,26,44,0,37.14285714,1
5366,225,0,225,64,26,38,0,40.62500000,1
5367,315,0,315,136,38,98,0,27.94117647,1
5368,225,0,225,64,18,46,0,28.12500000,1
5369,225,0,225,64,24,40,0,37.50000000,1
5370,375,0,375,62,22,40,0,35.48387097,1
5371,135,0,135,56,20,36,0,35.71428571,1
5372,375,0,375,62,26,36,0,41.93548387,1
5373,225,0,225,56,16,40,0,28.57142857,1
5374,99,0,99,76,18,58,0,23.68421053,1
5375,375,0,375,62,28,34,0,45.16129032,1
5376,225,0,225,68,28,40,0,41.17647059,1
5377,225,0,225,52,24,28,0,46.15384615,1
5378,117,0,117,58,12,46,0,20.68965517,1
5379,375,0,375,60,24,36,0,40.00000000,1
5380,225,0,225,64,22,42,0,34.37500000,1
5381,315,0,315,58,16,42,0,27.58620690,1
5382,225,0,225,56,22,34,0,39.28571429,1
5383,315,0,315,72,28,44,0,38.88888889,1
5384,135,0,135,66,20,46,0,30.30303030,1
5385,225,0,225,62,20,42,0,32.25806452,1
5386,375,0,375,62,22,40,0,35.48387097,1
5387,225,0,225,64,22,42,0,34.37500000,1
5388,243,0,243,56,22,34,0,39.28571429,1
5389,231,0,231,58,30,28,0,51.72413793,1
5390,225,0,225,58,22,36,0,37.93103448,1
5391,189,0,189,54,22,32,0,40.74074074,1
5392,135,0,135,42,28,14,0,66.66666667,1
5393,243,0,243,64,24,40,0,37.50000000,1
5394,375,0,375,60,32,28,0,53.33333333,1
5395,315,0,315,50,24,26,0,48.00000000,1
5396,375,0,375,60,22,38,0,36.66666667,1
5397,225,0,225,56,16,40,0,28.57142857,1
5398,225,0,225,58,18,40,0,31.03448276,1
5399,225,0,225,60,28,32,0,46.66666667,1
5400,375,0,375,58,18,40,0,31.03448276,1
5401,135,0,135,62,30,32,0,48.38709677,1
5402,375,0,375,64,20,44,0,31.25000000,1
5403,225,0,225,62,22,40,0,35.48387097,1
5404,225,0,225,60,20,40,0,33.33333333,1
5405,375,0,375,58,28,30,0,48.27586207,1
5406,189,0,189,64,26,38,0,40.62500000,1
5407,125,0,125,58,14,44,0,24.13793103,1
5408,297,0,297,48,18,30,0,37.50000000,1
5409,405,0,405,52,6,46,0,11.53846154,1
5410,225,0,225,72,24,48,0,33.33333333,1
5411,135,0,135,62,24,38,0,38.70967742,1
5412,225,0,225,68,26,42,0,38.23529412,1
5413,375,0,375,60,18,42,0,30.00000000,1
5414,245,0,245,128,32,96,0,25.00000000,1
5415,135,0,135,60,22,38,0,36.66666667,1
5416,105,0,105,60,14,46,0,23.33333333,1
5417,315,0,315,68,24,44,0,35.29411765,1
5418,189,0,189,60,24,36,0,40.00000000,1
5419,225,0,225,58,20,38,0,34.48275862,1
5420,225,0,225,66,24,42,0,36.36363636,1
5421,225,0,225,60,20,40,0,33.33333333,1
5422,105,0,105,66,38,28,0,57.57575758,1
5423,189,0,189,70,26,44,0,37.14285714,1
5424,225,0,225,60,22,38,0,36.66666667,1
5425,225,0,225,60,22,38,0,36.66666667,1
5426,125,0,125,58,32,26,0,55.17241379,1
5427,225,0,225,68,30,38,0,44.11764706,1
5428,375,0,375,68,24,44,0,35.29411765,1
5429,225,0,225,58,30,28,0,51.72413793,1
5430,225,0,225,56,26,30,0,46.42857143,1
5431,135,0,135,64,28,36,0,43.75000000,1
5432,135,0,135,60,28,32,0,46.66666667,1
5433,225,0,225,70,26,44,0,37.14285714,1
5434,297,0,297,54,24,30,0,44.44444444,1
5435,375,0,375,58,22,36,0,37.93103448,1
5436,315,0,315,60,16,44,0,26.66666667,1
5437,125,0,125,56,12,44,0,21.42857143,1
5438,225,0,225,60,26,34,0,43.33333333,1
5439,375,0,375,68,28,40,0,41.17647059,1
5440,225,0,225,68,28,40,0,41.17647059,1
5441,225,0,225,66,28,38,0,42.42424242,1
5442,225,0,225,58,26,32,0,44.82758621,1
5443,147,0,147,54,24,30,0,44.44444444,1
5444,189,0,189,58,16,42,0,27.58620690,1
5445,135,0,135,62,24,38,0,38.70967742,1
5446,135,0,135,62,26,36,0,41.93548387,1
5447,225,0,225,62,22,40,0,35.48387097,1
5448,243,0,243,58,26,32,0,44.82758621,1
5449,225,0,225,62,30,32,0,48.38709677,1
5450,135,0,135,58,20,38,0,34.48275862,1
5451,297,0,297,66,16,50,0,24.24242424,1
5452,225,0,225,66,26,40,0,39.39393939,1
5453,175,0,175,68,20,48,0,29.41176471,1
5454,105,0,105,58,18,40,0,31.03448276,1
5455,225,0,225,68,24,44,0,35.29411765,1
5456,315,0,315,64,24,40,0,37.50000000,1
5457,135,0,135,68,24,44,0,35.29411765,1
5458,135,0,135,62,24,38,0,38.70967742,1
5459,315,0,315,50,18,32,0,36.00000000,1
5460,225,0,225,64,26,38,0,40.62500000,1
5461,225,0,225,72,28,44,0,38.88888889,1
5462,91,0,91,68,16,52,0,23.52941176,1
5463,135,0,135,60,20,40,0,33.33333333,1
5464,375,0,375,62,32,30,0,51.61290323,1
5465,225,0,225,60,22,38,0,36.66666667,1
5466,315,0,315,68,28,40,0,41.17647059,1
5467,375,0,375,58,24,34,0,41.37931034,1
5468,375,0,375,58,20,38,0,34.48275862,1
5469,225,0,225,58,20,38,0,34.48275862,1
5470,225,0,225,56,18,38,0,32.14285714,1
5471,99,0,99,72,36,36,0,50.00000000,1
5472,135,0,135,48,4,44,0,8.33333333,1
5473,135,0,135,60,18,42,0,30.00000000,1
5474,225,0,225,64,24,40,0,37.50000000,1
5475,225,0,225,60,22,38,0,36.66666667,1
5476,225,0,225,62,24,38,0,38.70967742,1
5477,147,0,147,60,14,46,0,23.33333333,1
5478,225,0,225,62,20,42,0,32.25806452,1
5479,225,0,225,64,26,38,0,40.62500000,1
5480,315,0,315,54,12,42,0,22.22222222,1
5481,135,0,135,64,26,38,0,40.62500000,1
5482,375,0,375,54,24,30,0,44.44444444,1
5483,147,0,147,74,16,58,0,21.62162162,1
5484,189,0,189,60,18,42,0,30.00000000,1
5485,135,0,135,48,16,32,0,33.33333333,1
5486,315,0,315,60,28,32,0,46.66666667,1
5487,225,0,225,66,22,44,0,33.33333333,1
5488,135,0,135,64,26,38,0,40.62500000,1
5489,225,0,225,62,24,38,0,38.70967742,1
5490,225,0,225,68,28,40,0,41.17647059,1
5491,225,0,225,62,24,38,0,38.70967742,1
5492,189,0,189,54,14,40,0,25.92592593,1
5493,105,0,105,58,16,42,0,27.58620690,1
5494,243,0,243,58,20,38,0,34.48275862,1
5495,225,0,225,54,26,28,0,48.14814815,1
5496,315,0,315,54,16,38,0,29.62962963,1
5497,189,0,189,50,26,24,0,52.00000000,1
5498,375,0,375,58,12,46,0,20.68965517,1
5499,225,0,225,58,18,40,0,31.03448276,1
5500,225,0,225,68,24,44,0,35.29411765,1
5501,171,0,171,70,26,44,0,37.14285714,1
5502,81,0,81,54,16,38,0,29.62962963,1
5503,135,0,135,56,22,34,0,39.28571429,1
5504,225,0,225,64,26,38,0,40.62500000,1
5505,525,0,525,54,16,38,0,29.62962963,1
5506,375,0,375,64,24,40,0,37.50000000,1
5507,225,0,225,68,26,42,0,38.23529412,1
5508,315,0,315,58,24,34,0,41.37931034,1
5509,375,0,375,52,18,34,0,34.61538462,1
5510,135,0,135,66,26,40,0,39.39393939,1
5511,175,0,175,96,48,48,0,50.00000000,1
5512,225,0,225,64,26,38,0,40.62500000,1
5513,195,0,195,62,16,46,0,25.80645161,1
5514,135,0,135,58,22,36,0,37.93103448,1
5515,315,0,315,70,30,40,0,42.85714286,1
5516,225,0,225,72,26,46,0,36.11111111,1
5517,189,0,189,64,24,40,0,37.50000000,1
5518,315,0,315,54,20,34,0,37.03703704,1
5519,225,0,225,60,26,34,0,43.33333333,1
5520,225,0,225,62,30,32,0,48.38709677,1
5521,375,0,375,62,24,38,0,38.70967742,1
5522,135,0,135,66,22,44,0,33.33333333,1
5523,147,0,147,58,28,30,0,48.27586207,1
5524,105,0,105,52,14,38,0,26.92307692,1
5525,225,0,225,64,30,34,0,46.87500000,1
5526,225,0,225,64,20,44,0,31.25000000,1
5527,225,0,225,66,22,44,0,33.33333333,1
5528,315,0,315,72,24,48,0,33.33333333,1
5529,189,0,189,56,22,34,0,39.28571429,1
5530,105,0,105,54,20,34,0,37.03703704,1
5531,315,0,315,68,34,34,0,50.00000000,1
5532,315,0,315,58,20,38,0,34.48275862,1
5533,175,0,175,76,22,54,0,28.94736842,1
5534,375,0,375,52,14,38,0,26.92307692,1
5535,175,0,175,84,42,42,0,50.00000000,1
