Random seed: "--seed={ 0xe1e60b91, 0x7e2fedf4, 0xc43dcfec, 0xa9496d39, 0xc226c56e, 0x3f13ae3c, 0x7b642335, 0xe6af4bcd, 0x0b13760c, 0x702c4fd7, 0xc4b13aba, 0x2af7421f }"
# variant=lvl1 response_length=156 max_candidates=1000000 max_responses=10000
pair,candidate_space,candidate_space_overflow,candidates,responses,odd_degree,even_degree,invalid,odd_percent,complete
735,>=18446744073709551615,1,36066,10000,3725,6275,0,37.25000000,0
736,>=18446744073709551615,1,38046,10000,3746,6254,0,37.46000000,0
737,>=18446744073709551615,1,37022,10000,3786,6214,0,37.86000000,0
738,>=18446744073709551615,1,36937,10000,3788,6212,0,37.88000000,0
739,>=18446744073709551615,1,36707,10000,3786,6214,0,37.86000000,0
740,>=18446744073709551615,1,40896,10000,3738,6262,0,37.38000000,0
741,>=18446744073709551615,1,34533,10000,3718,6282,0,37.18000000,0
742,>=18446744073709551615,1,35461,10000,3832,6168,0,38.32000000,0
743,>=18446744073709551615,1,41174,10000,3778,6222,0,37.78000000,0
744,>=18446744073709551615,1,34614,10000,3697,6303,0,36.97000000,0
745,>=18446744073709551615,1,33274,10000,3732,6268,0,37.32000000,0
746,>=18446744073709551615,1,35408,10000,3820,6180,0,38.20000000,0
747,>=18446744073709551615,1,34577,10000,3704,6296,0,37.04000000,0
748,>=18446744073709551615,1,42765,10000,3740,6260,0,37.40000000,0
749,>=18446744073709551615,1,37734,10000,3784,6216,0,37.84000000,0
750,>=18446744073709551615,1,41580,10000,3749,6251,0,37.49000000,0
751,>=18446744073709551615,1,38629,10000,3833,6167,0,38.33000000,0
752,>=18446744073709551615,1,37872,10000,3812,6188,0,38.12000000,0
753,>=18446744073709551615,1,38676,10000,3673,6327,0,36.73000000,0
754,>=18446744073709551615,1,37043,10000,3672,6328,0,36.72000000,0
755,>=18446744073709551615,1,49446,10000,3710,6290,0,37.10000000,0
756,>=18446744073709551615,1,37926,10000,3742,6258,0,37.42000000,0
757,>=18446744073709551615,1,33839,10000,3772,6228,0,37.72000000,0
758,>=18446744073709551615,1,33558,10000,3772,6228,0,37.72000000,0
759,>=18446744073709551615,1,39052,10000,3786,6214,0,37.86000000,0
760,>=18446744073709551615,1,37002,10000,3822,6178,0,38.22000000,0
761,>=18446744073709551615,1,38236,10000,3772,6228,0,37.72000000,0
762,>=18446744073709551615,1,47351,10000,3762,6238,0,37.62000000,0
763,>=18446744073709551615,1,37862,10000,3694,6306,0,36.94000000,0
764,>=18446744073709551615,1,40433,10000,3732,6268,0,37.32000000,0
765,>=18446744073709551615,1,35477,10000,3786,6214,0,37.86000000,0
766,>=18446744073709551615,1,33134,10000,3755,6245,0,37.55000000,0
767,>=18446744073709551615,1,35638,10000,3711,6289,0,37.11000000,0
768,>=18446744073709551615,1,38025,10000,3760,6240,0,37.60000000,0
769,>=18446744073709551615,1,35439,10000,3778,6222,0,37.78000000,0
770,>=18446744073709551615,1,35711,10000,3779,6221,0,37.79000000,0
771,>=18446744073709551615,1,37918,10000,3664,6336,0,36.64000000,0
772,>=18446744073709551615,1,36493,10000,3761,6239,0,37.61000000,0
773,>=18446744073709551615,1,40590,10000,3774,6226,0,37.74000000,0
774,>=18446744073709551615,1,37067,10000,3727,6273,0,37.27000000,0
775,>=18446744073709551615,1,39072,10000,3683,6317,0,36.83000000,0
776,>=18446744073709551615,1,37767,10000,3722,6278,0,37.22000000,0
777,>=18446744073709551615,1,33155,10000,3803,6197,0,38.03000000,0
778,>=18446744073709551615,1,36222,10000,3723,6277,0,37.23000000,0
779,>=18446744073709551615,1,36408,10000,3837,6163,0,38.37000000,0
780,>=18446744073709551615,1,35827,10000,3710,6290,0,37.10000000,0
781,>=18446744073709551615,1,37514,10000,3737,6263,0,37.37000000,0
782,>=18446744073709551615,1,35196,10000,3789,6211,0,37.89000000,0
783,>=18446744073709551615,1,34675,10000,3691,6309,0,36.91000000,0
784,>=18446744073709551615,1,35072,10000,3780,6220,0,37.80000000,0
785,>=18446744073709551615,1,34473,10000,3743,6257,0,37.43000000,0
786,>=18446744073709551615,1,38337,10000,3714,6286,0,37.14000000,0
787,>=18446744073709551615,1,36167,10000,3667,6333,0,36.67000000,0
788,>=18446744073709551615,1,45666,10000,3788,6212,0,37.88000000,0
789,>=18446744073709551615,1,37376,10000,3739,6261,0,37.39000000,0
790,>=18446744073709551615,1,36025,10000,3722,6278,0,37.22000000,0
791,>=18446744073709551615,1,48500,10000,3741,6259,0,37.41000000,0
792,>=18446744073709551615,1,42395,10000,3739,6261,0,37.39000000,0
793,>=18446744073709551615,1,34121,10000,3775,6225,0,37.75000000,0
794,>=18446744073709551615,1,33669,10000,3762,6238,0,37.62000000,0
795,>=18446744073709551615,1,35218,10000,3694,6306,0,36.94000000,0
796,>=18446744073709551615,1,41566,10000,3735,6265,0,37.35000000,0
797,>=18446744073709551615,1,36683,10000,3793,6207,0,37.93000000,0
798,>=18446744073709551615,1,36072,10000,3770,6230,0,37.70000000,0
799,>=18446744073709551615,1,38931,10000,3712,6288,0,37.12000000,0
800,>=18446744073709551615,1,34855,10000,3777,6223,0,37.77000000,0
801,>=18446744073709551615,1,42010,10000,3729,6271,0,37.29000000,0
802,>=18446744073709551615,1,41378,10000,3746,6254,0,37.46000000,0
803,>=18446744073709551615,1,39231,10000,3697,6303,0,36.97000000,0
804,>=18446744073709551615,1,39166,10000,3715,6285,0,37.15000000,0
805,>=18446744073709551615,1,37181,10000,3680,6320,0,36.80000000,0
806,>=18446744073709551615,1,34306,10000,3766,6234,0,37.66000000,0
807,>=18446744073709551615,1,39819,10000,3790,6210,0,37.90000000,0
808,>=18446744073709551615,1,35635,10000,3756,6244,0,37.56000000,0
809,>=18446744073709551615,1,36546,10000,3763,6237,0,37.63000000,0
810,>=18446744073709551615,1,34230,10000,3764,6236,0,37.64000000,0
811,>=18446744073709551615,1,43036,10000,3707,6293,0,37.07000000,0
812,>=18446744073709551615,1,35691,10000,3766,6234,0,37.66000000,0
813,>=18446744073709551615,1,36239,10000,3889,6111,0,38.89000000,0
814,>=18446744073709551615,1,36786,10000,3749,6251,0,37.49000000,0
815,>=18446744073709551615,1,34764,10000,3742,6258,0,37.42000000,0
816,>=18446744073709551615,1,37055,10000,3738,6262,0,37.38000000,0
817,>=18446744073709551615,1,33916,10000,3737,6263,0,37.37000000,0
818,>=18446744073709551615,1,36702,10000,3805,6195,0,38.05000000,0
819,>=18446744073709551615,1,39227,10000,3758,6242,0,37.58000000,0
820,>=18446744073709551615,1,33385,10000,3826,6174,0,38.26000000,0
821,>=18446744073709551615,1,33830,10000,3714,6286,0,37.14000000,0
822,>=18446744073709551615,1,38031,10000,3744,6256,0,37.44000000,0
823,>=18446744073709551615,1,38682,10000,3695,6305,0,36.95000000,0
824,>=18446744073709551615,1,37149,10000,3698,6302,0,36.98000000,0
825,>=18446744073709551615,1,35187,10000,3778,6222,0,37.78000000,0
826,>=18446744073709551615,1,38545,10000,3754,6246,0,37.54000000,0
827,>=18446744073709551615,1,35425,10000,3657,6343,0,36.57000000,0
828,>=18446744073709551615,1,39334,10000,3739,6261,0,37.39000000,0
829,>=18446744073709551615,1,39011,10000,3781,6219,0,37.81000000,0
830,>=18446744073709551615,1,41233,10000,3763,6237,0,37.63000000,0
831,>=18446744073709551615,1,32879,10000,3789,6211,0,37.89000000,0
832,>=18446744073709551615,1,36537,10000,3823,6177,0,38.23000000,0
833,>=18446744073709551615,1,37761,10000,3671,6329,0,36.71000000,0
834,>=18446744073709551615,1,44719,10000,3723,6277,0,37.23000000,0
835,>=18446744073709551615,1,37259,10000,3726,6274,0,37.26000000,0
836,>=18446744073709551615,1,38184,10000,3747,6253,0,37.47000000,0
837,>=18446744073709551615,1,34091,10000,3719,6281,0,37.19000000,0
838,>=18446744073709551615,1,36331,10000,3806,6194,0,38.06000000,0
839,>=18446744073709551615,1,35140,10000,3784,6216,0,37.84000000,0
840,>=18446744073709551615,1,40370,10000,3719,6281,0,37.19000000,0
841,>=18446744073709551615,1,33562,10000,3859,6141,0,38.59000000,0
842,>=18446744073709551615,1,41919,10000,3747,6253,0,37.47000000,0
843,>=18446744073709551615,1,34881,10000,3791,6209,0,37.91000000,0
844,>=18446744073709551615,1,35134,10000,3721,6279,0,37.21000000,0
845,>=18446744073709551615,1,40108,10000,3712,6288,0,37.12000000,0
846,>=18446744073709551615,1,41971,10000,3732,6268,0,37.32000000,0
847,>=18446744073709551615,1,36983,10000,3768,6232,0,37.68000000,0
848,>=18446744073709551615,1,36455,10000,3663,6337,0,36.63000000,0
849,>=18446744073709551615,1,35126,10000,3737,6263,0,37.37000000,0
850,>=18446744073709551615,1,32808,10000,3695,6305,0,36.95000000,0
851,>=18446744073709551615,1,39604,10000,3698,6302,0,36.98000000,0
852,>=18446744073709551615,1,40982,10000,3804,6196,0,38.04000000,0
853,>=18446744073709551615,1,37057,10000,3803,6197,0,38.03000000,0
854,>=18446744073709551615,1,39325,10000,3753,6247,0,37.53000000,0
855,>=18446744073709551615,1,37783,10000,3725,6275,0,37.25000000,0
856,>=18446744073709551615,1,42353,10000,3702,6298,0,37.02000000,0
857,>=18446744073709551615,1,34999,10000,3847,6153,0,38.47000000,0
858,>=18446744073709551615,1,35258,10000,3781,6219,0,37.81000000,0
859,>=18446744073709551615,1,37623,10000,3685,6315,0,36.85000000,0
860,>=18446744073709551615,1,41698,10000,3759,6241,0,37.59000000,0
861,>=18446744073709551615,1,36638,10000,3806,6194,0,38.06000000,0
862,>=18446744073709551615,1,36515,10000,3659,6341,0,36.59000000,0
863,>=18446744073709551615,1,34077,10000,3754,6246,0,37.54000000,0
864,>=18446744073709551615,1,37419,10000,3835,6165,0,38.35000000,0
865,>=18446744073709551615,1,36917,10000,3807,6193,0,38.07000000,0
866,>=18446744073709551615,1,36716,10000,3737,6263,0,37.37000000,0
867,>=18446744073709551615,1,38668,10000,3725,6275,0,37.25000000,0
868,>=18446744073709551615,1,35807,10000,3701,6299,0,37.01000000,0
869,>=18446744073709551615,1,36532,10000,3788,6212,0,37.88000000,0
870,>=18446744073709551615,1,35924,10000,3735,6265,0,37.35000000,0
871,>=18446744073709551615,1,41775,10000,3742,6258,0,37.42000000,0
872,>=18446744073709551615,1,41022,10000,3862,6138,0,38.62000000,0
873,>=18446744073709551615,1,36616,10000,3646,6354,0,36.46000000,0
874,>=18446744073709551615,1,41166,10000,3736,6264,0,37.36000000,0
875,>=18446744073709551615,1,37196,10000,3835,6165,0,38.35000000,0
876,>=18446744073709551615,1,36863,10000,3724,6276,0,37.24000000,0
877,>=18446744073709551615,1,42263,10000,3808,6192,0,38.08000000,0
878,>=18446744073709551615,1,36502,10000,3777,6223,0,37.77000000,0
879,>=18446744073709551615,1,37032,10000,3684,6316,0,36.84000000,0
880,>=18446744073709551615,1,39611,10000,3817,6183,0,38.17000000,0
881,>=18446744073709551615,1,42562,10000,3777,6223,0,37.77000000,0
882,>=18446744073709551615,1,36012,10000,3699,6301,0,36.99000000,0
883,>=18446744073709551615,1,41440,10000,3752,6248,0,37.52000000,0
884,>=18446744073709551615,1,36311,10000,3747,6253,0,37.47000000,0
885,>=18446744073709551615,1,43473,10000,3773,6227,0,37.73000000,0
886,>=18446744073709551615,1,35217,10000,3774,6226,0,37.74000000,0
887,>=18446744073709551615,1,45099,10000,3776,6224,0,37.76000000,0
888,>=18446744073709551615,1,34906,10000,3813,6187,0,38.13000000,0
889,>=18446744073709551615,1,32911,10000,3736,6264,0,37.36000000,0
890,>=18446744073709551615,1,33920,10000,3803,6197,0,38.03000000,0
891,>=18446744073709551615,1,37077,10000,3758,6242,0,37.58000000,0
892,>=18446744073709551615,1,34116,10000,3720,6280,0,37.20000000,0
893,>=18446744073709551615,1,36131,10000,3721,6279,0,37.21000000,0
894,>=18446744073709551615,1,35565,10000,3685,6315,0,36.85000000,0
895,>=18446744073709551615,1,36040,10000,3800,6200,0,38.00000000,0
896,>=18446744073709551615,1,36727,10000,3721,6279,0,37.21000000,0
897,>=18446744073709551615,1,36073,10000,3702,6298,0,37.02000000,0
898,>=18446744073709551615,1,36014,10000,3720,6280,0,37.20000000,0
899,>=18446744073709551615,1,37548,10000,3721,6279,0,37.21000000,0
900,>=18446744073709551615,1,39759,10000,3807,6193,0,38.07000000,0
901,>=18446744073709551615,1,32807,10000,3758,6242,0,37.58000000,0
902,>=18446744073709551615,1,32968,10000,3702,6298,0,37.02000000,0
903,>=18446744073709551615,1,33643,10000,3875,6125,0,38.75000000,0
904,>=18446744073709551615,1,34385,10000,3728,6272,0,37.28000000,0
905,>=18446744073709551615,1,43275,10000,3825,6175,0,38.25000000,0
906,>=18446744073709551615,1,39757,10000,3752,6248,0,37.52000000,0
907,>=18446744073709551615,1,33273,10000,3667,6333,0,36.67000000,0
908,>=18446744073709551615,1,44005,10000,3677,6323,0,36.77000000,0
909,>=18446744073709551615,1,35559,10000,3734,6266,0,37.34000000,0
910,>=18446744073709551615,1,37911,10000,3816,6184,0,38.16000000,0
911,>=18446744073709551615,1,37354,10000,3635,6365,0,36.35000000,0
912,>=18446744073709551615,1,35503,10000,3624,6376,0,36.24000000,0
913,>=18446744073709551615,1,39130,10000,3650,6350,0,36.50000000,0
914,>=18446744073709551615,1,36075,10000,3719,6281,0,37.19000000,0
915,>=18446744073709551615,1,38899,10000,3721,6279,0,37.21000000,0
916,>=18446744073709551615,1,37886,10000,3781,6219,0,37.81000000,0
917,>=18446744073709551615,1,33604,10000,3736,6264,0,37.36000000,0
918,>=18446744073709551615,1,37779,10000,3816,6184,0,38.16000000,0
919,>=18446744073709551615,1,37266,10000,3727,6273,0,37.27000000,0
920,>=18446744073709551615,1,34654,10000,3737,6263,0,37.37000000,0
921,>=18446744073709551615,1,36963,10000,3766,6234,0,37.66000000,0
922,>=18446744073709551615,1,49137,10000,3757,6243,0,37.57000000,0
923,>=18446744073709551615,1,34339,10000,3750,6250,0,37.50000000,0
924,>=18446744073709551615,1,34709,10000,3767,6233,0,37.67000000,0
925,>=18446744073709551615,1,36189,10000,3786,6214,0,37.86000000,0
926,>=18446744073709551615,1,40415,10000,3711,6289,0,37.11000000,0
927,>=18446744073709551615,1,42784,10000,3741,6259,0,37.41000000,0
928,>=18446744073709551615,1,35738,10000,3680,6320,0,36.80000000,0
929,>=18446744073709551615,1,35884,10000,3817,6183,0,38.17000000,0
930,>=18446744073709551615,1,33552,10000,3718,6282,0,37.18000000,0
931,>=18446744073709551615,1,35221,10000,3690,6310,0,36.90000000,0
932,>=18446744073709551615,1,33902,10000,3708,6292,0,37.08000000,0
933,>=18446744073709551615,1,38760,10000,3788,6212,0,37.88000000,0
934,>=18446744073709551615,1,37566,10000,3724,6276,0,37.24000000,0
935,>=18446744073709551615,1,36592,10000,3721,6279,0,37.21000000,0
936,>=18446744073709551615,1,33779,10000,3742,6258,0,37.42000000,0
937,>=18446744073709551615,1,37085,10000,3712,6288,0,37.12000000,0
938,>=18446744073709551615,1,36005,10000,3728,6272,0,37.28000000,0
939,>=18446744073709551615,1,32958,10000,3773,6227,0,37.73000000,0
940,>=18446744073709551615,1,36352,10000,3710,6290,0,37.10000000,0
941,>=18446744073709551615,1,46152,10000,3773,6227,0,37.73000000,0
942,>=18446744073709551615,1,35960,10000,3787,6213,0,37.87000000,0
943,>=18446744073709551615,1,38928,10000,3775,6225,0,37.75000000,0
944,>=18446744073709551615,1,39842,10000,3737,6263,0,37.37000000,0
945,>=18446744073709551615,1,40824,10000,3697,6303,0,36.97000000,0
946,>=18446744073709551615,1,41190,10000,3749,6251,0,37.49000000,0
947,>=18446744073709551615,1,33901,10000,3770,6230,0,37.70000000,0
948,>=18446744073709551615,1,39183,10000,3785,6215,0,37.85000000,0
949,>=18446744073709551615,1,34641,10000,3730,6270,0,37.30000000,0
950,>=18446744073709551615,1,37978,10000,3798,6202,0,37.98000000,0
951,>=18446744073709551615,1,38309,10000,3729,6271,0,37.29000000,0
952,>=18446744073709551615,1,37749,10000,3705,6295,0,37.05000000,0
953,>=18446744073709551615,1,36337,10000,3721,6279,0,37.21000000,0
954,>=18446744073709551615,1,40256,10000,3676,6324,0,36.76000000,0
955,>=18446744073709551615,1,39996,10000,3793,6207,0,37.93000000,0
956,>=18446744073709551615,1,35058,10000,3739,6261,0,37.39000000,0
957,>=18446744073709551615,1,43990,10000,3792,6208,0,37.92000000,0
958,>=18446744073709551615,1,39134,10000,3807,6193,0,38.07000000,0
959,>=18446744073709551615,1,34894,10000,3787,6213,0,37.87000000,0
960,>=18446744073709551615,1,38140,10000,3714,6286,0,37.14000000,0
961,>=18446744073709551615,1,34099,10000,3788,6212,0,37.88000000,0
962,>=18446744073709551615,1,43012,10000,3794,6206,0,37.94000000,0
963,>=18446744073709551615,1,39358,10000,3728,6272,0,37.28000000,0
964,>=18446744073709551615,1,38822,10000,3686,6314,0,36.86000000,0
965,>=18446744073709551615,1,36060,10000,3655,6345,0,36.55000000,0
966,>=18446744073709551615,1,36386,10000,3804,6196,0,38.04000000,0
967,>=18446744073709551615,1,40910,10000,3722,6278,0,37.22000000,0
968,>=18446744073709551615,1,35660,10000,3787,6213,0,37.87000000,0
969,>=18446744073709551615,1,34138,10000,3784,6216,0,37.84000000,0
970,>=18446744073709551615,1,33650,10000,3729,6271,0,37.29000000,0
971,>=18446744073709551615,1,34623,10000,3771,6229,0,37.71000000,0
972,>=18446744073709551615,1,40078,10000,3665,6335,0,36.65000000,0
973,>=18446744073709551615,1,38240,10000,3710,6290,0,37.10000000,0
974,>=18446744073709551615,1,39371,10000,3701,6299,0,37.01000000,0
975,>=18446744073709551615,1,39693,10000,3760,6240,0,37.60000000,0
976,>=18446744073709551615,1,35043,10000,3827,6173,0,38.27000000,0
977,>=18446744073709551615,1,35390,10000,3659,6341,0,36.59000000,0
978,>=18446744073709551615,1,38632,10000,3720,6280,0,37.20000000,0
979,>=18446744073709551615,1,37806,10000,3692,6308,0,36.92000000,0
980,>=18446744073709551615,1,42400,10000,3780,6220,0,37.80000000,0
981,>=18446744073709551615,1,39042,10000,3792,6208,0,37.92000000,0
982,>=18446744073709551615,1,40494,10000,3693,6307,0,36.93000000,0
983,>=18446744073709551615,1,34347,10000,3652,6348,0,36.52000000,0
984,>=18446744073709551615,1,35369,10000,3700,6300,0,37.00000000,0
985,>=18446744073709551615,1,35310,10000,3688,6312,0,36.88000000,0
986,>=18446744073709551615,1,36373,10000,3768,6232,0,37.68000000,0
987,>=18446744073709551615,1,44136,10000,3782,6218,0,37.82000000,0
988,>=18446744073709551615,1,40694,10000,3792,6208,0,37.92000000,0
989,>=18446744073709551615,1,42313,10000,3827,6173,0,38.27000000,0
990,>=18446744073709551615,1,35288,10000,3781,6219,0,37.81000000,0
991,>=18446744073709551615,1,43754,10000,3829,6171,0,38.29000000,0
992,>=18446744073709551615,1,33656,10000,3733,6267,0,37.33000000,0
993,>=18446744073709551615,1,35759,10000,3773,6227,0,37.73000000,0
994,>=18446744073709551615,1,33874,10000,3742,6258,0,37.42000000,0
995,>=18446744073709551615,1,44013,10000,3729,6271,0,37.29000000,0
996,>=18446744073709551615,1,38941,10000,3761,6239,0,37.61000000,0
997,>=18446744073709551615,1,37362,10000,3737,6263,0,37.37000000,0
998,>=18446744073709551615,1,33345,10000,3754,6246,0,37.54000000,0
999,>=18446744073709551615,1,37746,10000,3632,6368,0,36.32000000,0
# aggregate candidates=37618447 responses=10000000 odd=3748629 even=6251371 invalid=0 odd_percent=37.48629000
